POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA4500,9,35,204,4933,5621,966,236,163,12164,0,102,468,141,27,0,0,16,765,3,8,157,560,45,4,0,8,794,7,114,627,709,74,7,0,21,1557,3,49,165,79,4,0,0,9,323,0,6,3,7,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,57,172,83,10,0,0,12,344,0,0,0,0,6,0,0,0,11,0,0,3,3,0,0,0,0,7,16,207,1007,5732,5708,969,237,205,14081
POA4501,0,8,50,965,376,70,24,24,1518,0,44,216,64,3,0,0,9,337,0,3,23,125,3,0,0,5,160,0,45,236,189,4,0,0,13,494,0,26,33,35,3,0,0,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,35,3,0,0,8,99,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,80,320,1196,381,70,24,43,2122
POA4502,3,5,68,1369,1024,154,20,33,2678,0,10,15,45,0,0,0,0,67,0,0,9,115,0,0,0,0,124,0,10,30,158,0,0,0,3,196,4,38,65,15,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,38,65,15,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,48,162,1543,1027,154,20,41,2999
POA4503,10,36,297,4766,5557,715,139,170,11694,15,226,571,569,30,0,0,40,1450,0,27,220,1360,69,3,0,39,1720,16,256,789,1922,98,3,0,82,3173,0,10,22,21,3,3,0,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,26,3,3,0,3,67,24,116,48,9,3,0,0,16,216,0,3,5,17,9,3,0,3,51,51,419,1166,6742,5672,727,141,280,15195
POA4504,3,5,75,1181,3363,586,86,78,5380,0,0,12,66,34,0,0,0,115,0,0,0,39,3,0,0,0,42,0,0,12,107,36,3,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,7,8,91,1286,3399,590,86,75,5554
POA4505,9,135,741,1968,2739,558,194,114,6453,0,6,93,97,7,0,0,4,201,0,5,80,201,3,0,0,7,301,0,7,175,289,9,0,0,15,500,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,6,0,0,3,3,7,0,0,0,12,9,150,919,2266,2756,558,195,130,6973
POA4506,13,23,115,2144,3416,376,106,112,6311,0,3,199,281,11,0,0,15,507,0,0,63,102,4,0,0,4,174,0,0,262,380,20,0,0,17,678,0,0,4,32,0,0,0,3,35,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,32,0,0,0,3,44,0,0,0,3,0,3,0,0,6,0,0,0,10,3,0,0,7,17,13,35,388,2571,3439,382,111,140,7065
POA4507,7,50,651,2657,1904,289,39,156,5755,5,70,374,246,14,0,0,30,733,7,144,376,211,10,3,0,20,777,6,211,747,453,26,3,0,56,1509,0,35,121,42,6,0,0,9,218,0,15,141,40,0,0,0,3,201,0,3,72,25,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,60,334,109,6,0,0,16,533,31,167,48,10,3,0,0,26,285,0,0,4,5,3,3,0,3,20,43,489,1793,3237,1938,291,39,257,8097
POA4508,7,43,450,3040,1808,273,67,138,5822,0,0,37,37,0,0,0,8,82,0,0,78,384,6,0,0,17,485,0,3,113,421,12,0,0,21,568,0,40,90,29,9,0,0,9,175,0,0,0,0,0,0,0,0,4,0,17,28,7,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,60,120,38,9,0,0,10,244,16,55,14,4,0,0,0,10,95,0,0,4,25,0,0,0,0,30,30,162,697,3523,1828,277,67,179,6761
POA4509,5,7,113,2108,4965,572,59,103,7927,0,19,239,102,3,0,0,10,379,0,10,106,724,82,0,0,13,928,0,29,342,831,83,0,0,24,1307,0,0,0,27,0,0,0,0,23,0,64,66,0,0,0,0,12,147,0,18,68,8,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,86,136,29,0,0,0,17,266,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,15,4,119,594,2970,5063,571,59,140,9512
POA4510,34,77,625,5625,6051,660,172,275,13511,6,121,543,789,108,3,0,52,1625,8,110,303,105,29,0,0,40,586,7,231,846,887,137,10,0,89,2212,7,361,208,59,3,0,0,63,708,6,16,22,5,0,0,0,0,58,0,10,33,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,17,391,268,64,3,0,0,65,815,27,62,24,5,4,0,0,9,129,4,3,17,22,4,3,4,4,63,93,769,1783,6609,6198,669,180,438,16731
POA4511,0,11,142,1130,1378,158,32,51,2897,0,3,79,84,10,0,0,7,179,0,0,47,33,3,0,0,0,83,0,3,118,120,13,0,0,7,262,0,0,0,7,0,0,0,0,6,0,0,5,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,3,11,0,0,0,0,14,0,0,10,22,0,0,0,0,31,14,68,55,4,0,0,0,8,154,0,0,0,0,0,0,0,0,3,12,81,332,1273,1392,158,37,62,3347
POA4512,3,19,51,322,441,123,46,20,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,13,5,16,51,323,441,123,46,27,1032
POA4514,4,47,219,868,752,118,45,28,2081,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,7,0,0,0,3,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,3,12,15,12,4,7,6,0,0,3,44,0,0,4,3,0,0,0,0,12,20,62,228,885,760,120,42,36,2150
POA4515,3,22,168,689,368,83,9,44,1389,0,0,15,4,0,0,0,3,24,0,0,3,0,3,0,0,0,6,0,0,14,4,3,0,0,3,31,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,3,14,0,0,0,0,0,0,20,0,0,0,9,0,0,0,0,10,3,36,191,699,377,88,9,48,1455
POA4516,0,3,41,333,549,138,48,17,1129,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,15,0,0,0,0,0,0,0,0,4,0,3,45,332,557,135,50,23,1146
POA4517,0,3,52,105,72,12,0,6,261,0,0,0,4,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,58,106,81,12,0,10,274
POA4518,8,12,107,668,749,113,17,49,1722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,4,3,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,3,12,20,108,675,749,113,17,44,1737
POA4519,8,43,169,1084,1055,143,36,42,2576,0,17,71,69,4,0,0,8,171,0,0,6,82,0,0,0,0,90,0,17,82,148,3,0,0,8,255,0,3,17,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,16,10,0,0,0,0,36,18,20,4,0,0,0,0,3,45,0,0,0,3,0,0,0,0,12,25,81,275,1249,1062,140,36,47,2923
POA4520,14,62,253,928,1854,634,197,41,3983,0,0,23,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,13,0,0,3,6,4,5,3,3,22,14,65,278,939,1865,636,203,40,4039
POA4521,0,34,118,546,572,167,44,28,1508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,9,4,9,0,0,0,0,0,0,15,0,5,0,3,0,0,0,0,9,8,48,120,555,576,167,43,32,1540
POA4550,3,28,125,627,466,72,22,18,1360,0,0,18,14,0,0,0,3,38,0,0,0,14,0,0,0,0,16,0,0,19,26,0,0,0,3,50,0,0,12,3,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,3,3,13,3,0,0,0,3,29,9,54,5,0,0,0,0,0,66,0,3,0,3,0,0,0,0,7,14,87,168,653,471,76,21,32,1511
POA4551,18,68,1077,5971,6477,981,169,224,14976,3,46,1064,774,22,0,0,62,1971,3,47,286,544,56,3,0,20,960,9,93,1347,1314,80,5,4,87,2929,16,167,283,119,6,3,0,27,619,0,65,373,96,5,0,3,11,551,6,143,887,719,31,3,0,59,1852,0,0,0,0,0,0,0,0,3,23,371,1550,937,47,10,3,90,3034,33,190,136,24,5,3,0,14,417,0,69,21,21,10,0,3,16,136,83,783,4130,8268,6609,998,181,430,21487
POA4552,20,130,545,1509,776,141,35,62,3216,0,3,27,25,5,0,0,0,57,0,3,8,18,0,0,0,3,34,0,9,37,42,5,0,0,3,94,0,4,9,4,0,0,0,0,20,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,9,9,9,0,3,0,0,27,8,17,10,6,3,0,0,0,51,3,4,4,6,4,0,4,3,27,34,167,603,1567,788,146,39,63,3414
POA4553,7,30,117,700,757,165,34,19,1836,0,0,13,18,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,13,18,0,0,0,0,28,3,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,6,0,4,0,0,3,0,0,0,11,0,3,3,0,3,0,0,0,14,10,38,130,721,765,169,40,20,1895
POA4554,3,24,75,242,160,58,30,7,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,24,79,241,160,59,30,7,604
POA4555,9,26,131,826,892,201,48,27,2153,0,0,49,25,0,0,0,3,79,0,3,8,0,0,0,0,0,14,0,3,58,28,3,0,0,3,91,0,0,7,6,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,16,6,22,14,3,0,0,0,3,53,0,7,3,6,3,0,0,3,19,10,60,218,857,901,201,46,41,2329
POA4556,16,72,573,3812,5634,1141,211,189,11639,14,90,937,883,13,0,3,85,2023,7,28,213,394,42,0,3,19,695,18,120,1155,1271,48,0,3,102,2723,13,75,270,180,21,3,0,21,591,0,4,56,66,0,0,0,5,132,0,15,150,76,52,0,0,0,291,0,3,0,0,0,0,0,0,3,16,101,486,324,72,3,0,25,1020,4,19,43,8,0,0,0,8,83,0,6,8,26,8,3,0,10,60,54,314,2254,5443,5767,1146,217,336,15533
POA4557,0,11,84,1584,2236,283,35,72,4303,0,9,73,85,4,0,0,15,187,0,0,99,204,24,0,0,8,341,0,5,179,290,26,0,0,28,522,16,105,604,419,44,0,0,47,1236,0,43,246,94,0,0,0,18,405,0,39,167,124,6,0,0,12,351,0,0,0,0,0,0,0,0,0,19,183,1021,638,49,0,0,76,1988,8,12,17,14,5,0,0,5,51,3,7,11,5,0,0,0,0,31,33,221,1303,2533,2319,283,38,180,6901
POA4558,0,54,278,1686,983,149,27,79,3255,0,41,339,189,5,3,0,29,613,12,81,534,645,57,0,0,38,1370,18,121,872,834,66,5,0,67,1982,5,116,488,143,10,0,0,18,780,0,40,298,191,9,0,0,5,545,3,157,701,359,24,0,0,81,1329,0,0,0,0,0,0,0,0,0,13,315,1487,696,38,0,6,109,2659,25,82,76,19,4,0,3,16,226,0,7,11,23,4,0,0,9,63,48,584,2719,3258,1097,159,33,286,8177
POA4559,3,33,138,696,700,220,51,33,1875,0,0,19,3,0,0,0,0,27,0,0,21,7,0,0,0,0,29,0,3,41,11,0,0,0,0,52,0,3,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,3,0,0,0,12,14,34,107,0,3,0,0,9,158,0,0,0,0,0,3,0,0,8,19,71,284,707,709,222,50,42,2107
POA4560,15,146,854,4492,3191,616,173,181,9678,3,31,337,259,20,0,0,17,669,3,56,269,163,5,0,0,11,502,3,86,610,423,19,0,4,26,1173,16,185,298,38,4,0,0,26,569,0,11,24,3,0,0,0,0,44,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,19,193,331,40,6,5,0,28,620,41,104,35,4,0,0,0,17,207,0,8,13,21,17,6,0,8,71,85,532,1847,4982,3235,628,181,265,11750
POA4561,6,54,161,904,788,185,55,46,2199,0,12,26,18,0,0,0,0,52,0,0,3,3,0,0,0,0,9,0,12,29,23,0,0,0,0,60,0,26,34,0,3,0,0,4,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,34,0,3,0,0,3,63,11,25,16,4,0,0,0,8,65,3,4,0,9,10,0,0,3,29,25,119,234,936,803,185,59,64,2421
POA4562,13,73,236,1003,974,242,60,50,2645,0,0,0,5,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,11,0,0,3,8,4,3,0,3,27,17,74,244,1021,979,243,62,60,2698
POA4563,5,75,311,1240,1022,178,46,54,2937,0,0,9,3,0,0,0,3,21,0,0,3,3,0,0,0,0,15,0,3,17,13,3,0,0,3,35,0,12,54,26,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,26,0,0,0,0,97,3,23,3,3,0,0,0,0,36,0,3,0,6,0,0,0,3,13,15,110,378,1289,1032,182,43,66,3116
POA4564,4,27,140,1150,1011,133,20,31,2518,0,5,281,81,3,0,0,7,375,3,32,111,343,19,8,0,7,524,3,37,388,421,29,8,0,14,893,4,32,165,91,0,0,0,10,298,0,4,88,61,0,0,0,5,155,5,3,101,133,3,0,3,5,243,0,0,0,0,0,0,0,0,0,9,35,350,281,7,0,4,16,703,5,15,3,3,3,0,0,0,27,0,0,0,0,0,0,0,5,7,16,112,882,1854,1049,138,18,71,4150
POA4565,8,77,420,2211,1544,237,48,109,4653,5,82,181,162,16,0,0,27,483,3,47,25,38,0,0,0,3,127,6,132,206,206,25,3,0,27,608,5,75,90,39,7,0,0,13,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,75,95,43,7,0,0,13,230,7,17,9,4,3,0,0,4,49,4,5,7,9,0,3,0,16,43,37,304,743,2473,1578,241,49,167,5587
POA4566,0,4,121,774,969,151,14,42,2071,0,3,183,151,0,0,0,25,365,0,10,247,274,3,0,0,3,545,0,13,428,431,5,0,0,28,907,21,40,127,31,3,0,0,17,238,0,20,88,37,0,0,0,0,139,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,57,215,73,3,0,0,17,385,3,4,4,0,0,0,0,3,13,0,3,13,11,0,0,0,4,32,28,78,787,1284,979,156,12,88,3408
POA4567,0,16,192,1438,1086,177,28,37,2987,0,3,39,11,0,0,0,0,48,6,27,319,179,23,0,0,23,575,6,30,353,186,23,0,0,21,620,3,16,206,75,5,0,0,6,317,0,14,169,44,0,0,0,3,237,0,0,33,49,3,0,0,0,81,0,0,0,0,0,0,0,0,0,3,33,414,162,4,3,0,15,635,0,0,0,0,0,0,0,0,0,0,4,11,11,3,0,0,4,37,9,91,973,1807,1118,181,23,79,4281
POA4568,10,33,141,582,394,68,10,15,1241,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,9,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,17,6,3,0,0,0,4,29,3,0,0,4,0,0,0,0,14,18,48,153,588,395,70,10,18,1302
POA4569,3,30,114,288,124,18,3,14,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,30,113,288,125,18,3,17,600
POA4570,78,372,1801,6915,4142,670,158,362,14503,0,25,251,67,8,0,0,16,359,3,33,98,51,0,0,0,15,207,7,55,349,122,8,0,0,29,567,4,154,110,14,0,0,0,13,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,4,156,107,14,0,0,0,13,302,46,95,42,35,18,4,3,26,268,4,13,10,26,12,5,0,10,90,139,693,2313,7105,4189,680,162,443,15729
POA4571,8,16,59,138,52,8,3,5,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,19,59,144,52,8,3,5,296
POA4572,0,3,28,222,234,65,15,14,581,0,4,13,4,0,0,0,0,25,0,3,38,50,12,0,0,0,105,0,8,51,53,12,0,0,0,126,0,26,163,47,3,0,0,9,249,9,57,159,33,3,0,0,10,264,4,61,172,59,6,0,0,9,311,0,0,0,0,0,0,0,0,0,11,143,492,137,13,0,0,22,823,10,4,5,3,0,0,0,3,29,0,4,3,3,0,0,0,0,13,23,163,582,420,259,66,18,43,1566
POA4573,4,63,465,2958,2927,476,52,107,7048,8,27,272,130,3,0,0,13,455,3,44,363,461,68,3,5,19,973,10,76,639,594,70,7,5,34,1427,0,42,142,92,3,0,0,7,294,0,9,131,90,3,0,0,6,236,0,21,132,43,3,0,0,5,206,0,17,0,0,0,0,0,0,24,0,99,402,228,9,0,0,16,757,3,10,8,3,3,0,0,4,36,0,4,21,17,8,0,0,8,58,21,255,1532,3801,3021,480,60,169,9333
POA4574,3,37,93,224,89,21,12,8,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,3,3,3,0,0,0,0,3,10,0,0,0,3,0,0,0,0,5,7,52,95,228,90,21,12,15,512
POA4575,5,18,141,3245,2444,435,66,103,6456,5,58,830,275,5,0,0,32,1203,3,16,29,79,13,3,0,3,146,4,74,855,348,18,3,0,36,1343,0,19,112,67,3,0,0,4,200,0,10,25,112,4,0,0,4,165,0,114,454,229,12,0,0,16,820,0,0,0,0,0,0,0,0,0,0,143,598,407,20,0,0,28,1191,7,14,9,3,0,0,0,0,38,0,0,6,3,3,0,0,3,14,23,251,1608,4007,2492,434,68,165,9040
POA4580,5,38,231,1002,436,41,6,49,1809,3,7,84,13,0,0,0,5,113,0,8,16,14,0,0,0,0,36,4,15,94,29,0,0,0,5,150,0,4,8,12,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,3,24,33,68,22,7,0,0,0,10,144,0,0,3,0,0,0,0,0,3,41,124,357,1050,442,41,6,62,2133
POA4581,0,10,40,200,91,4,10,6,360,0,0,16,17,4,0,0,0,39,0,0,10,16,3,0,0,0,30,0,3,32,31,4,0,0,0,72,0,0,19,6,4,0,0,0,35,0,3,15,13,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,36,22,4,0,0,0,67,7,13,16,3,9,0,0,0,47,0,0,0,0,0,0,0,3,3,7,39,115,251,111,7,10,14,551
POA4600,3,11,69,179,65,5,4,13,349,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,12,5,6,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,23,82,180,65,7,3,15,383
POA4601,0,13,72,195,108,15,5,11,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,20,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,78,202,108,15,5,9,440
POA4605,6,24,205,740,398,82,15,29,1503,0,0,14,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,16,0,9,41,0,0,0,0,3,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,41,0,0,0,0,3,55,10,4,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,3,10,43,255,748,404,83,15,36,1597
