POA_CODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
POA4503,0,0,0,0,3,0,3,0,0,9,0,0,0,3,3,0,0,0,0,10,0,3,0,12,0,0,0,0,0,12,0,0,4,7,10,6,13,9,3,51,31,166,208,524,225,145,65,22,10,1392,0,0,3,6,4,3,11,0,0,32,0,0,0,3,0,0,0,0,0,9,0,0,5,25,19,14,0,0,0,66,0,14,19,108,49,38,12,0,0,239,0,0,0,4,0,6,3,4,0,21,0,5,5,25,14,19,17,12,3,92,0,0,0,9,3,4,0,0,0,12,0,16,30,93,41,29,11,3,3,222,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,3,3,0,28,0,0,0,4,3,0,0,0,0,9,0,5,5,32,7,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,10,25,11,5,8,3,0,59
POA4504,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,6,4,0,28,0,47,61,173,95,55,24,5,0,465,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,10,4,8,3,0,0,29,0,3,9,29,15,4,3,0,0,63,0,0,0,3,0,0,0,0,0,9,0,0,0,14,11,6,3,4,0,46,0,3,0,0,3,0,3,0,0,11,0,19,20,31,19,9,3,0,0,101,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,3,9,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,3,0,0,0,20
POA4505,0,0,0,0,3,5,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,15,3,0,39,0,25,32,149,105,60,45,19,11,448,0,0,0,3,3,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,8,3,9,6,9,4,3,0,48,0,3,13,30,11,19,14,8,0,97,0,0,0,0,3,0,0,3,0,8,0,0,3,7,14,10,13,6,4,60,0,0,0,4,0,0,0,0,0,6,0,8,12,26,14,5,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,3,0,0,25,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,4,3,0,0,16
POA4506,0,0,0,0,3,0,0,0,0,7,0,0,5,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,7,3,0,24,6,72,80,216,107,81,49,15,5,622,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,16,15,10,6,3,0,63,0,0,4,38,26,28,21,5,0,117,0,0,0,0,0,4,0,0,0,4,0,0,0,6,15,17,12,4,0,58,0,0,0,0,3,0,0,0,0,3,0,8,12,16,12,8,4,0,3,63,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,3,0,0,0,5,0,0,13,35,0,0,0,0,0,45,0,3,6,9,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,0,0,29
POA4507,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,23,18,9,66,0,14,14,62,57,100,95,31,17,391,0,0,0,0,0,3,5,5,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,8,0,0,0,23,0,0,3,20,12,10,8,4,3,60,0,0,0,0,0,5,0,0,3,14,0,0,0,0,12,7,24,16,6,68,0,0,0,4,0,3,4,0,0,12,0,0,5,8,11,17,8,0,0,56,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,0,0,0,12,0,0,0,16,3,3,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,11,0,0,22
POA4508,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,10,4,3,26,7,77,105,239,98,74,46,20,7,663,0,0,0,0,3,0,0,3,0,14,0,0,0,3,0,0,0,0,0,7,0,0,4,11,10,10,5,0,0,38,0,11,11,43,43,35,19,4,0,166,0,0,0,3,0,3,0,0,0,9,0,0,0,7,5,7,18,7,3,40,0,0,0,4,0,4,0,0,0,7,0,3,11,23,9,4,7,3,0,59,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,3,3,0,15,0,0,0,0,0,0,0,0,0,6,0,0,0,3,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,0,0,15
POA4509,0,0,0,9,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,8,0,3,3,27,0,0,0,0,0,32,0,0,0,9,4,11,7,9,3,35,22,215,178,458,197,87,48,21,7,1234,0,0,3,6,3,0,5,0,0,18,0,0,0,10,0,0,0,0,0,12,0,11,14,29,11,4,4,0,0,67,3,24,49,120,65,19,13,0,0,294,0,0,0,5,0,3,0,0,0,11,3,12,14,34,25,14,12,8,0,131,0,3,3,13,3,3,3,0,0,29,12,73,71,218,81,30,17,8,0,519,0,0,0,0,0,0,3,0,0,6,0,7,3,31,3,3,7,0,0,50,0,0,7,9,3,0,0,0,0,18,0,3,0,28,5,0,0,0,0,34,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,22,10,4,3,0,0,43
POA4510,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,12,14,30,15,3,71,10,89,108,336,184,169,111,30,9,1045,0,0,0,3,3,3,5,4,0,20,0,0,0,4,0,0,0,0,0,3,3,10,7,30,20,19,5,8,0,101,0,27,37,115,79,64,45,6,0,364,0,0,0,4,5,3,3,3,0,13,0,0,0,7,11,20,20,13,5,91,0,0,0,5,4,6,0,0,0,20,0,7,10,30,17,11,17,6,0,96,0,0,0,0,0,0,3,0,0,3,0,0,3,4,0,3,3,3,0,17,0,0,58,148,0,6,0,0,0,209,0,4,0,21,17,7,5,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,17,8,17,7,0,0,63
POA4511,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,12,0,17,14,51,34,47,42,14,3,215,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,3,0,0,20,0,0,0,10,8,7,0,4,0,29,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,8,5,3,0,25,0,0,0,3,0,0,0,0,0,4,0,0,9,6,10,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6
POA4512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,21,16,4,0,3,0,45,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,18,0,12,5,29,30,17,14,3,0,110,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,12,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,5,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,13
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,7,9,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,25,24,63,11,3,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,3,10,20,22,12,6,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,5,7,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
POA4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,13,0,3,8,33,20,23,9,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,4,5,5,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,17
POA4519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,19,3,7,31,55,34,40,22,14,0,204,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,10,0,0,3,13,8,7,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,13,0,0,0,0,0,0,0,0,0,4,0,0,3,4,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,3,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,3,3,0,0,15
POA4520,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,10,0,0,30,0,5,10,42,52,34,15,3,3,162,0,3,0,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,0,0,0,0,17,0,3,0,8,0,3,0,0,0,16,0,0,0,0,0,3,0,0,0,3,0,6,3,6,4,7,4,0,0,32,0,0,0,4,0,0,0,0,0,9,0,3,8,29,26,15,3,4,0,84,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,7,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,10,10,5,0,0,33
POA4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,15,0,0,5,25,7,10,7,3,0,53,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,8,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5
POA4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,5,11,20,11,25,13,3,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,11
POA4551,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,3,4,3,15,0,0,16,26,0,0,0,0,0,43,0,3,4,15,8,22,37,28,16,135,9,110,102,360,271,244,194,85,36,1416,0,0,3,11,3,10,14,0,3,43,0,0,3,0,0,0,0,0,0,3,0,4,0,21,24,16,9,0,0,72,3,9,14,68,26,19,9,3,0,149,0,0,0,6,3,6,8,4,3,31,0,8,13,27,39,36,44,25,25,213,0,0,0,3,0,8,3,3,0,20,0,22,29,84,42,28,27,14,3,259,0,0,0,0,0,3,0,4,0,8,0,0,0,7,0,3,0,0,0,7,0,0,7,19,0,0,0,0,0,26,0,4,4,30,14,3,0,0,0,65,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,4,0,7,14,32,18,16,15,9,0,118
POA4552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,0,0,23,0,3,0,27,28,39,36,14,3,149,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,11,0,0,0,9,7,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,8,15,6,3,39,0,0,0,0,3,4,0,0,0,9,0,0,0,3,11,6,9,0,0,28,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,10,10,3,0,28
POA4553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,15,0,3,10,37,29,30,10,0,0,136,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11
POA4554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,9,13,4,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,3,8,10,4,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9
POA4555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,13,0,3,9,27,44,29,16,4,5,139,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,10,0,0,0,5,3,0,0,0,0,14,0,0,0,8,0,0,0,0,0,8,0,3,0,3,7,5,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,7,0,0,0,18
POA4556,0,0,0,4,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,11,0,0,0,9,6,14,37,26,8,95,0,88,96,252,197,190,130,72,35,1071,0,0,3,3,4,3,6,3,0,25,3,0,0,5,0,0,0,0,0,13,0,0,18,20,16,12,3,0,0,73,3,16,15,59,28,27,12,0,0,154,0,0,0,8,3,8,3,4,3,27,0,7,6,14,23,29,38,24,9,153,0,0,0,3,3,11,3,0,0,14,0,39,58,100,72,41,23,16,8,349,0,0,0,0,0,0,5,3,0,14,0,6,0,14,6,0,0,0,0,30,0,3,6,22,0,0,0,0,0,29,3,0,5,20,19,5,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,39,22,19,7,3,0,112
POA4557,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,3,3,4,10,6,0,33,3,49,80,178,131,111,63,19,4,635,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,3,0,0,0,24,0,0,5,14,10,5,3,0,0,39,0,0,0,7,3,0,3,3,0,18,0,5,4,10,13,12,8,0,0,55,0,0,0,3,3,0,0,0,0,8,0,14,21,64,29,6,7,3,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,9,23,8,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,20,9,5,3,3,0,69
POA4558,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,9,0,5,9,4,3,35,3,17,39,135,96,111,89,34,24,546,0,0,0,0,3,0,0,0,0,10,0,0,0,4,0,0,0,0,0,7,0,0,0,5,3,0,3,0,0,18,0,6,10,44,19,23,13,0,0,116,0,0,0,6,0,0,0,0,0,11,0,0,0,8,4,10,14,23,8,58,0,0,0,3,3,5,0,0,0,10,0,4,8,21,12,5,8,4,0,64,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,13,0,0,0,26,0,0,0,0,0,25,0,0,10,14,9,4,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,3,9,31,7,11,6,3,0,60
POA4559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,8,0,6,9,31,27,30,21,8,0,130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,0,0,0,4,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,3,4,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,12
