POA_CODE_2016,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
POA4567,67,80,59,44,42,11,0,300,58,69,45,24,32,0,0,224,47,70,39,33,23,3,3,218,180,224,154,109,142,37,10,847,0,0,0,0,0,0,0,0,351,436,298,206,234,51,16,1590,3,12,9,9,14,0,0,52,17,31,15,8,9,0,0,84,3,7,3,9,21,3,0,49,12,58,53,33,47,3,4,215,3,0,0,0,3,0,0,9,43,106,85,68,90,14,10,407,388,539,381,272,325,64,26,1999
POA4568,3,11,11,7,7,0,0,36,12,5,11,5,11,0,0,42,16,12,8,3,14,4,0,58,101,117,82,43,52,11,4,421,3,0,0,0,0,0,0,5,130,150,112,64,89,16,6,565,0,3,0,0,3,0,0,8,0,3,3,0,3,0,0,17,0,8,6,0,4,0,0,25,17,38,18,10,13,0,5,104,0,0,0,0,0,0,0,3,21,46,35,14,25,3,5,155,155,196,149,79,115,14,7,716
POA4569,4,13,5,0,4,0,0,26,6,12,4,0,0,0,0,26,5,5,5,4,5,0,0,26,63,66,24,18,17,0,0,189,0,0,0,0,0,0,0,0,84,92,42,29,28,0,6,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,3,24,9,7,12,0,0,58,0,3,0,0,0,0,0,7,3,36,12,10,8,0,0,80,89,125,61,35,41,3,6,350
POA4570,58,84,60,39,63,16,4,320,90,111,79,51,55,13,0,394,88,124,72,40,45,8,7,387,1367,1532,995,621,710,63,25,5316,16,13,17,3,3,0,0,52,1622,1864,1221,754,869,95,34,6466,3,8,9,14,21,3,0,65,24,44,36,23,24,0,0,157,17,43,25,17,32,3,3,128,441,567,333,246,283,23,18,1919,19,25,14,10,9,0,0,76,513,686,419,300,369,35,17,2342,2134,2552,1639,1058,1238,133,58,8800
POA4571,0,0,0,0,0,0,0,8,0,9,3,3,7,0,0,25,6,3,8,3,0,0,0,14,15,35,12,3,17,0,0,82,0,0,0,0,0,0,0,0,20,41,25,15,25,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,7,5,10,9,3,3,0,0,21,0,0,0,0,0,0,0,0,9,11,8,3,4,3,3,37,29,52,32,18,23,3,3,155
POA4572,23,10,10,10,11,4,0,62,13,16,4,7,4,0,0,50,21,13,8,0,11,3,0,61,42,46,34,38,52,15,10,236,0,0,0,0,0,0,0,0,100,89,60,51,81,18,12,412,0,4,3,0,0,0,0,10,3,3,3,4,3,5,0,18,0,0,0,0,9,0,0,17,11,19,11,14,14,3,0,74,4,0,0,0,0,0,0,3,21,30,21,21,27,10,3,122,120,119,78,73,100,31,10,529
POA4573,201,235,136,96,104,25,7,807,122,170,96,55,61,10,5,523,164,193,89,43,47,8,3,547,822,947,559,316,343,66,32,3081,4,10,4,5,3,0,0,27,1312,1554,887,504,555,112,48,4985,7,21,28,22,30,7,0,117,19,47,37,23,23,4,3,151,22,42,30,23,25,6,3,139,100,216,169,109,164,15,6,780,7,9,4,0,0,0,0,22,147,339,263,174,241,28,17,1214,1464,1896,1153,680,796,145,64,6202
POA4574,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,5,3,3,4,3,0,0,0,11,45,44,27,21,11,3,0,145,0,0,0,0,0,0,0,0,49,48,28,27,16,4,3,169,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,7,10,9,6,6,0,0,45,0,0,0,0,0,0,0,0,15,17,9,10,5,0,0,57,62,63,38,36,22,4,0,226
POA4575,106,132,84,60,85,19,9,490,78,77,73,43,45,10,5,331,129,116,62,45,50,3,4,416,698,727,453,261,361,88,28,2618,7,11,0,3,5,0,0,22,1011,1069,679,412,548,127,45,3879,3,21,22,19,26,8,3,103,20,33,23,15,15,3,0,113,7,26,12,11,9,0,0,73,103,206,143,98,112,18,10,703,0,3,5,5,0,0,0,11,139,290,206,147,163,32,16,993,1152,1352,881,556,711,162,58,4879
POA4580,3,8,8,3,9,0,0,26,3,8,7,3,4,0,0,26,13,6,0,0,5,0,0,23,84,101,72,30,45,3,0,339,0,0,0,0,0,0,0,0,100,123,82,41,57,3,0,411,0,4,3,5,3,0,0,20,3,3,4,0,0,0,0,12,0,3,0,0,3,0,0,8,39,63,35,24,22,3,0,191,0,4,3,0,0,0,0,5,50,74,46,32,29,3,0,234,152,199,124,69,88,6,0,639
POA4581,3,0,3,3,0,0,0,5,0,3,0,3,3,0,0,9,3,0,4,3,3,0,0,12,26,41,26,15,20,0,0,123,0,0,0,0,0,0,0,0,38,43,30,23,24,0,0,151,3,0,3,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,6,5,11,3,3,5,0,0,31,0,0,0,0,0,0,0,0,15,9,8,3,11,0,0,45,48,58,37,25,32,0,0,199
POA4600,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,38,36,22,14,13,3,0,126,0,0,0,0,0,0,0,0,38,38,19,18,13,3,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,16,7,3,3,4,3,0,34,0,0,0,0,0,0,0,0,12,12,4,3,5,3,0,43,58,45,26,19,22,5,0,169
POA4601,3,0,3,0,3,0,0,9,3,3,4,0,0,0,0,13,0,3,7,0,0,0,0,9,40,34,21,21,20,0,0,146,0,0,0,0,0,0,0,0,41,47,39,21,24,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,5,8,6,0,0,43,0,0,0,0,0,0,0,0,15,10,10,8,6,0,0,46,60,62,47,30,26,0,0,221
POA4605,5,5,3,0,0,0,0,16,9,7,3,5,4,0,0,32,3,9,3,5,3,0,0,26,191,194,110,77,79,3,0,655,3,0,0,0,0,0,0,4,214,220,120,86,88,3,0,735,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,126,146,78,57,41,0,0,454,3,3,3,0,0,0,0,14,135,150,86,62,39,0,0,479,352,370,206,146,133,5,0,1211
POA4606,0,0,0,0,3,0,0,6,3,3,7,0,0,0,0,8,3,3,4,0,3,0,0,14,85,83,50,42,45,3,0,315,0,0,0,0,0,0,0,3,95,90,63,46,53,3,0,346,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,8,0,3,0,0,0,0,0,7,28,40,19,10,11,0,0,108,3,0,0,0,0,0,0,5,36,49,22,12,12,0,0,133,127,138,82,59,67,4,0,478
POA4608,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,3,23,35,27,16,19,0,0,123,0,0,0,0,0,0,0,0,27,47,28,15,18,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,3,0,0,15,0,0,0,0,0,0,0,0,3,4,6,4,6,0,0,25,32,49,34,23,24,0,0,160
POA4610,18,29,20,11,13,4,0,96,18,31,18,10,13,0,0,99,37,44,13,12,11,0,0,106,583,647,384,235,257,9,3,2121,5,4,0,0,0,0,0,14,654,757,444,269,298,13,3,2434,5,9,3,5,3,0,0,24,15,19,13,11,8,0,0,64,13,9,9,4,5,0,0,36,196,203,162,81,98,3,0,742,3,3,3,4,0,0,0,19,235,239,187,107,114,3,0,885,889,994,631,374,409,17,4,3318
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,4,0,0,24,0,0,0,0,0,0,0,0,3,5,6,3,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,7,10,6,4,4,0,0,32
POA4612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,13,10,0,3,0,0,30,0,0,0,0,0,0,0,0,7,13,8,3,10,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,7,14,8,3,8,0,0,41
POA4613,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,5,4,0,3,0,0,12,35,35,15,8,9,0,0,106,0,0,0,0,0,0,0,4,42,36,18,12,14,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,5,3,3,0,0,0,19,0,0,0,0,0,0,0,0,7,5,3,3,3,0,0,23,46,43,22,19,16,0,0,144
POA4614,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,7,0,3,3,4,0,0,0,11,29,38,19,13,19,0,0,111,0,0,0,0,0,0,0,0,26,41,25,16,22,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,15,10,10,3,9,0,0,52,0,0,0,0,0,0,0,5,25,8,12,3,17,0,0,64,52,51,39,17,32,0,0,198
POA4615,3,3,4,4,8,0,0,16,9,14,14,4,4,0,0,56,12,18,12,9,6,0,0,54,198,230,152,98,110,6,0,792,0,9,0,0,0,0,0,17,220,275,178,116,129,6,7,935,0,0,0,0,0,0,0,3,0,9,8,0,5,0,0,28,3,3,7,3,4,0,0,20,59,109,52,28,41,3,0,295,3,0,3,0,0,0,0,3,64,125,68,37,54,3,0,356,283,403,253,158,183,3,7,1291
POA4620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,11,6,8,0,0,34,3,0,0,0,0,0,0,3,8,7,11,6,8,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,10,17,11,11,7,8,0,0,49
POA4621,0,3,0,0,0,0,0,13,0,0,0,3,3,0,0,3,0,3,3,0,4,0,0,14,53,48,36,19,25,0,0,182,0,0,0,0,0,0,0,0,54,58,42,27,28,0,0,213,0,0,3,0,0,0,0,3,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,16,24,12,14,12,0,0,76,0,3,0,0,0,0,0,3,22,29,12,12,8,0,0,86,79,84,54,39,43,0,0,301
POA4625,7,5,0,0,0,0,0,13,0,3,6,0,0,0,0,8,6,3,3,0,3,0,0,14,80,95,69,49,55,0,4,352,0,0,0,0,0,0,0,4,95,110,77,49,60,0,4,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,16,33,23,16,13,0,0,104,3,0,0,0,3,0,0,11,21,32,29,19,18,0,0,114,112,140,101,69,80,0,4,505
POA4626,4,8,9,6,8,0,0,33,11,3,6,3,3,0,0,25,16,8,0,0,0,0,0,26,58,96,57,33,22,0,0,260,0,0,0,0,0,0,0,0,82,119,76,40,24,0,0,342,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,17,11,13,6,7,0,0,56,3,0,0,0,0,0,0,4,22,17,13,6,9,0,0,73,105,133,89,46,35,0,0,415
POA4627,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,30,46,25,5,15,0,0,116,0,0,0,0,0,0,0,0,27,45,25,9,12,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,10,3,4,0,0,40,0,0,0,0,0,0,0,3,12,12,14,3,4,0,0,40,42,56,41,9,16,0,0,171
POA4630,4,4,0,0,3,0,0,19,4,0,0,0,3,0,0,11,4,0,0,0,0,0,0,8,86,114,59,33,42,0,0,332,0,0,0,0,0,0,0,0,98,119,59,36,49,7,0,363,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,25,10,10,11,0,0,64,3,0,0,0,0,0,0,5,10,29,10,10,10,0,0,74,109,147,72,47,57,5,0,435
POA4650,29,35,27,22,26,0,0,138,32,53,43,25,33,0,0,199,56,74,46,33,38,3,0,246,998,1121,710,472,562,55,23,3932,10,7,5,3,3,0,0,32,1131,1298,824,556,666,62,23,4549,4,12,8,0,12,0,0,34,21,21,14,17,12,0,0,91,16,14,17,17,11,0,0,79,375,470,282,199,241,21,11,1594,21,21,14,10,9,0,0,72,442,533,337,240,291,18,7,1874,1569,1836,1156,798,960,81,28,6425
POA4655,180,200,130,78,122,14,4,727,137,156,114,62,113,16,4,588,165,201,118,72,81,4,6,653,1486,1772,1052,642,794,71,14,5833,10,10,9,9,12,0,0,51,1978,2341,1415,865,1120,109,29,7856,11,26,24,21,27,4,4,118,60,71,54,36,58,9,3,294,31,77,40,25,41,4,6,235,537,865,529,323,387,55,12,2709,20,30,18,7,10,0,0,81,666,1068,667,408,532,73,22,3438,2640,3413,2083,1275,1650,183,55,11291
POA4659,4,7,3,0,3,0,0,23,3,9,7,3,3,0,0,30,5,4,0,0,0,0,0,13,85,103,76,32,46,4,0,345,0,0,0,0,0,0,0,5,99,124,89,43,61,7,0,417,0,0,0,0,0,0,0,3,8,3,0,3,0,0,0,16,0,0,0,3,0,0,0,4,41,48,41,23,22,0,0,169,0,5,4,0,0,0,0,7,47,55,42,29,24,0,0,202,143,183,132,67,80,10,0,621
POA4660,0,11,7,3,10,3,0,32,8,16,13,3,7,0,0,46,21,21,14,7,7,0,0,65,155,188,135,83,106,12,4,687,3,3,3,0,0,0,0,10,186,233,174,97,135,17,7,833,0,0,0,0,0,0,0,0,3,4,7,0,6,0,0,27,0,3,3,4,10,0,0,18,36,74,49,28,32,3,0,228,0,0,0,0,0,0,0,3,44,80,59,32,45,6,0,270,234,310,229,129,179,22,8,1108
POA4662,0,3,0,0,0,0,0,7,9,0,0,0,0,0,0,11,3,0,0,0,4,0,0,6,21,18,32,8,16,3,0,87,0,0,0,0,0,0,0,0,28,23,34,11,19,3,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,8,10,6,0,0,50,0,0,0,0,0,0,0,4,15,15,8,10,5,0,0,58,49,40,46,23,23,3,0,172
POA4670,214,217,150,79,133,31,5,826,162,189,113,74,83,13,3,648,165,194,106,92,101,14,10,673,2362,2762,1613,1094,1381,158,47,9411,20,22,12,7,10,0,0,76,2921,3386,2001,1342,1709,217,63,11632,7,22,18,21,20,3,5,100,69,103,61,51,48,8,4,329,33,60,36,20,52,9,3,214,854,1132,705,463,499,55,24,3737,36,34,14,9,6,3,0,111,998,1350,834,557,629,80,35,4486,3916,4733,2836,1897,2337,293,98,16122
POA4671,8,16,3,4,5,0,0,33,5,12,5,3,6,0,0,36,13,8,4,0,7,0,0,37,134,175,133,97,119,5,3,665,0,0,0,0,0,0,0,3,162,206,149,111,145,7,3,773,0,3,3,0,4,0,0,10,3,9,3,4,0,0,0,14,3,5,0,0,4,0,0,15,51,70,54,36,31,9,0,253,0,0,4,0,3,0,0,8,61,92,69,42,39,9,0,312,224,290,216,150,182,9,4,1084
POA4673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,21,19,20,16,14,0,0,97,0,0,0,0,0,0,0,0,23,26,26,14,14,0,0,106,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,3,0,0,13,0,0,0,0,0,0,0,0,3,4,9,6,0,0,0,19,27,30,32,22,19,0,0,123
POA4674,3,3,0,0,0,0,0,6,0,3,0,0,0,0,0,5,0,6,0,0,6,0,0,11,23,34,19,15,20,0,0,119,0,0,0,0,0,0,0,3,29,48,20,17,25,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,14,20,16,9,0,0,67,0,3,0,3,0,0,0,3,13,12,20,17,13,0,0,74,38,58,36,32,38,0,0,216
POA4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,16,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,3,6,7,0,3,0,0,24
POA4677,9,9,5,16,4,0,0,39,6,15,3,4,5,0,0,33,22,23,8,6,4,0,0,69,106,128,75,42,53,0,0,404,0,0,0,0,0,0,0,3,136,180,96,65,73,0,0,548,3,4,3,3,5,0,0,14,0,0,3,0,0,0,0,3,4,8,3,0,0,0,0,14,13,27,21,16,11,0,0,88,0,0,0,0,0,0,0,0,21,40,28,18,18,4,0,123,158,215,119,78,88,7,3,670
POA4678,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,25,28,15,7,11,0,0,95,0,3,0,0,0,0,0,4,27,29,23,6,19,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,3,0,4,0,0,30,0,0,0,0,0,0,0,0,11,12,4,0,4,0,0,30,43,41,26,13,21,0,0,136
POA4680,457,520,280,167,213,33,8,1677,171,206,91,59,74,9,0,608,225,196,108,53,79,3,0,671,2384,2358,1362,861,974,42,22,8005,10,18,13,11,3,0,0,63,3248,3304,1855,1162,1342,86,26,11022,26,54,23,19,26,4,4,153,52,57,22,18,35,0,0,178,24,48,16,11,17,0,0,113,484,579,306,221,247,17,4,1852,31,23,17,10,3,0,0,79,608,753,378,276,325,20,7,2373,3853,4052,2236,1440,1670,107,38,13398
POA4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,3,7,0,0,24,0,0,0,0,0,0,0,0,4,3,8,3,7,0,0,24,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,11,0,0,0,0,0,0,0,0,3,5,3,3,0,0,0,18,10,6,9,8,11,0,0,44
POA4695,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,39,61,37,18,23,0,0,173,0,0,0,0,0,0,0,0,47,63,43,22,20,0,0,192,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,5,8,11,7,0,0,0,37,0,0,0,0,0,0,0,0,4,8,12,5,3,0,0,40,53,75,56,22,27,0,0,231
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,0,0,0,22,0,0,0,0,0,0,0,0,9,8,3,5,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,3,4,0,0,0,33
POA4699,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,4,25,29,14,14,15,0,0,95,0,0,0,0,0,0,0,0,30,36,14,14,15,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,5,0,0,0,0,24,0,0,0,0,0,0,0,0,3,13,5,0,0,0,0,24,31,43,19,14,12,0,0,126
POA4700,69,62,32,19,28,3,0,219,34,45,24,7,18,3,0,137,36,30,17,9,15,0,0,105,473,491,308,222,286,49,13,1841,4,0,3,3,0,0,0,10,615,630,394,265,346,55,11,2313,0,4,11,4,6,3,0,25,7,19,9,4,13,3,0,58,3,7,8,3,9,3,0,33,187,241,112,85,114,17,8,770,9,5,9,0,7,0,0,30,210,287,139,101,145,19,8,914,823,912,532,364,486,81,18,3224
POA4701,241,264,160,105,137,35,12,955,97,88,38,31,32,9,0,300,92,81,50,36,37,14,0,310,1725,1702,830,551,697,160,47,5711,6,6,5,5,3,0,0,26,2161,2137,1083,723,907,224,60,7301,19,10,15,13,18,3,3,76,27,29,14,8,13,3,0,102,17,30,13,14,17,3,0,95,490,648,415,259,308,47,11,2176,12,17,11,3,6,0,0,51,570,729,478,299,360,54,18,2504,2728,2866,1557,1026,1266,275,78,9800
POA4702,69,61,41,25,36,3,5,242,32,52,29,20,30,3,0,162,67,78,32,14,26,12,0,222,1406,1378,769,435,494,55,17,4552,4,4,4,4,3,0,0,22,1574,1576,875,498,580,68,21,5200,4,3,5,4,3,0,0,23,10,20,11,7,5,0,0,59,3,8,7,7,4,0,0,36,358,407,244,127,140,13,7,1295,12,10,9,7,6,0,0,38,388,457,277,146,161,15,7,1454,1964,2028,1156,646,739,89,31,6650
POA4703,41,73,47,38,55,7,6,264,47,55,36,24,44,11,4,221,72,86,34,26,28,3,0,245,773,835,493,352,407,59,22,2937,0,4,0,4,3,0,0,11,933,1049,615,444,529,80,24,3674,12,6,3,3,10,0,0,29,21,28,13,13,13,0,0,87,11,17,15,7,10,5,0,69,156,203,149,103,127,8,5,755,10,8,0,3,0,0,0,24,206,259,178,125,164,20,9,959,1141,1311,792,569,692,94,38,4638
POA4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,4,4,4,0,0,0,12,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,6,3,4,5,6,0,0,22
POA4705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,10,0,0,0,0,54,0,0,0,0,0,0,0,0,23,24,12,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,24,8,0,0,0,0,59
POA4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,13
POA4707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,0,3,0,0,23,0,0,0,0,0,0,0,0,9,4,3,0,3,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,11,8,6,0,3,0,0,25
POA4709,0,6,0,0,0,0,0,17,8,0,3,0,0,0,0,17,6,8,4,0,0,0,0,15,92,108,46,26,22,0,0,290,0,0,0,0,0,0,0,0,107,124,51,28,22,0,0,340,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,10,105,130,52,35,23,0,0,349
POA4710,9,10,6,10,5,0,3,42,8,9,8,3,3,0,0,31,19,12,9,3,5,0,0,49,168,194,96,56,65,10,0,594,0,0,0,5,0,0,0,7,207,228,119,73,80,11,3,724,0,0,0,0,0,0,0,0,4,10,6,5,3,0,0,25,3,9,7,3,8,0,0,24,64,89,46,34,35,3,0,262,4,3,3,0,0,0,0,15,71,103,60,42,42,3,0,325,276,335,175,116,116,15,3,1044
POA4711,0,3,0,0,3,0,0,9,6,11,3,0,0,0,0,19,7,4,4,3,3,0,0,25,68,97,54,49,62,19,9,348,0,0,0,0,0,0,0,0,75,116,60,53,71,18,11,403,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,0,0,0,0,0,0,0,0,4,13,12,6,12,0,0,46,0,0,0,0,0,0,0,0,4,11,15,6,12,0,0,55,79,131,71,56,84,18,12,454
POA4712,4,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,5,0,0,0,0,39,0,0,0,0,0,0,0,0,27,15,5,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,26,14,11,5,0,0,0,54
