POA_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4500,0,0,0,0,0,4,4,0,0,12,0,0,14,9,4,5,3,0,0,41,3,19,40,237,39,22,18,5,6,393,0,0,3,10,6,3,3,7,0,38,0,3,4,18,3,0,0,0,0,30,8,16,7,28,3,4,0,0,0,75,0,8,6,32,10,13,9,9,0,86,0,0,3,15,15,18,21,14,0,91,0,0,9,21,8,9,0,0,0,44,0,0,0,14,0,0,0,0,0,15,3,0,0,0,3,3,0,0,0,9,0,6,8,25,13,20,3,5,0,79,0,0,0,0,3,5,11,0,0,22,0,0,0,4,0,3,4,0,0,14,0,0,13,39,7,12,3,0,0,72,0,3,0,27,0,0,0,0,0,30,0,0,0,4,9,13,41,22,4,100,25,176,288,753,378,224,115,21,9,1986,0,3,6,15,3,7,5,5,0,42,3,0,3,11,0,4,3,0,0,21
POA4501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,31,6,3,0,0,0,50,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,3,0,4,0,17,0,0,0,4,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,20,0,19,33,104,59,30,16,3,0,268,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4502,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,10,0,9,3,19,0,3,3,3,0,49,0,0,0,7,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,22,0,0,0,3,0,4,6,0,0,14,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,8,5,5,0,3,30,0,27,27,134,65,67,36,6,0,362,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA4503,0,3,0,3,3,3,0,0,0,15,0,0,0,13,0,5,0,0,0,15,4,24,20,286,29,20,11,3,0,403,0,0,5,22,4,4,4,0,0,49,0,3,0,18,3,0,0,0,0,25,0,3,3,3,0,0,0,0,0,10,0,11,6,42,15,7,21,7,0,101,0,0,0,10,4,15,15,16,7,70,0,0,5,18,12,3,0,0,5,41,0,6,3,20,3,0,0,0,0,36,0,0,0,8,0,3,0,0,0,11,0,6,0,20,20,12,3,4,0,67,0,0,0,0,0,3,9,0,0,18,0,0,0,0,3,3,5,0,0,14,0,0,0,12,9,0,3,0,0,25,0,3,0,22,0,0,0,0,0,28,0,0,6,15,17,22,25,16,5,107,51,333,409,1042,432,299,139,45,17,2760,0,0,3,6,8,7,23,7,0,55,0,0,0,12,0,0,0,0,0,9
POA4504,0,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,4,3,3,0,19,3,3,3,0,0,34,0,0,0,3,0,4,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,3,0,17,5,0,0,0,0,22,0,3,0,0,3,0,3,3,3,16,0,0,0,7,0,0,0,0,0,9,0,0,0,15,3,0,0,0,0,19,0,0,0,3,0,0,0,0,0,3,0,0,0,7,9,4,4,0,0,24,0,0,0,0,3,7,3,0,0,15,0,0,0,3,6,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,7,20,6,3,53,10,96,131,357,192,112,41,9,3,947,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3
POA4505,0,0,0,0,0,0,0,0,0,5,0,0,3,4,3,0,0,0,0,14,0,0,0,12,5,4,4,3,3,35,0,0,0,4,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,4,8,9,0,0,42,0,0,0,0,0,5,8,3,4,22,0,0,3,6,3,0,0,0,0,12,0,0,9,24,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,7,0,0,27,0,0,0,0,0,3,4,3,0,8,0,0,0,0,3,7,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,8,10,19,34,8,0,81,3,49,82,271,186,117,76,38,16,845,0,0,0,6,3,3,3,0,3,28,0,0,0,4,3,0,0,0,0,6
POA4506,0,0,0,0,0,0,3,0,0,3,0,0,5,12,0,5,0,0,0,25,0,0,0,22,3,4,5,0,3,43,0,3,3,8,0,3,4,0,0,23,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,9,0,3,4,9,7,8,3,0,0,31,0,3,0,0,4,3,7,5,0,32,0,0,0,12,0,0,0,0,0,20,0,0,23,64,3,0,0,0,0,88,0,0,0,0,0,0,0,0,0,4,0,0,3,9,6,3,7,0,0,30,0,0,0,0,0,3,3,0,0,11,0,0,0,0,3,4,3,0,0,16,0,0,8,5,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,22,13,0,55,15,140,163,381,213,158,85,32,15,1189,0,0,0,0,0,4,5,0,0,13,0,0,0,0,0,0,0,0,0,0
POA4507,0,3,3,0,0,4,4,3,0,16,0,0,3,0,3,4,0,0,0,14,0,0,0,7,0,3,9,9,3,32,0,3,0,4,0,4,3,8,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,6,4,6,11,7,0,57,0,0,0,0,0,7,16,11,7,34,0,0,0,10,0,4,0,0,0,12,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,6,0,0,21,0,0,0,0,0,7,12,3,0,21,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,24,53,37,8,140,0,29,33,113,117,172,181,76,29,750,0,0,0,0,5,0,7,15,0,27,0,0,0,3,0,0,0,0,0,3
POA4508,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,4,0,0,0,6,0,0,0,12,4,3,0,3,3,28,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,5,3,0,23,0,0,3,0,5,5,6,8,0,33,0,0,0,5,0,0,0,0,0,5,0,4,4,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,4,4,0,0,25,0,0,0,0,3,5,12,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,5,4,7,15,13,4,49,14,152,224,434,185,149,91,42,6,1303,0,4,0,3,4,3,3,4,0,22,0,0,0,5,0,4,0,0,0,9
POA4509,0,0,0,0,0,0,0,0,0,3,0,7,3,13,8,5,3,0,0,38,12,47,34,392,56,35,19,6,3,593,0,3,0,15,5,4,10,3,0,37,0,3,0,48,4,3,0,0,0,62,0,0,0,0,3,3,0,0,0,6,0,12,20,45,14,5,3,3,0,97,4,7,0,13,8,7,12,3,3,52,0,3,4,28,10,0,0,0,0,55,0,7,4,69,3,3,0,0,0,88,0,0,0,0,0,3,3,0,0,8,0,4,10,41,17,15,0,0,0,85,0,3,0,6,0,0,4,0,0,16,0,0,5,12,3,5,3,0,0,30,0,0,0,8,0,0,0,0,0,13,0,3,6,48,0,0,3,0,0,62,0,0,3,14,4,14,13,12,3,64,47,446,379,896,380,184,96,39,11,2475,0,3,5,10,12,3,6,0,0,41,0,0,0,21,0,0,0,0,0,27
POA4510,0,0,0,3,0,0,7,3,0,8,0,0,19,42,3,9,0,4,0,80,0,15,12,119,11,11,11,5,0,186,0,3,5,14,7,8,3,5,3,49,0,0,0,8,0,5,0,0,0,14,0,7,4,10,0,3,0,0,0,22,0,3,0,15,14,11,27,20,3,94,0,0,0,6,4,7,23,25,4,72,0,0,10,44,0,0,0,0,0,63,0,3,66,136,3,3,3,0,0,213,0,0,0,0,3,0,3,0,0,3,0,0,6,23,11,10,4,3,0,55,0,0,0,0,0,3,7,3,0,21,0,0,0,0,0,8,0,3,0,19,0,0,0,3,0,0,0,0,0,5,0,3,0,0,3,0,0,0,0,7,0,0,5,3,9,22,62,38,8,154,18,168,223,652,357,315,239,66,20,2057,0,0,0,6,6,6,15,7,0,35,0,0,3,3,0,3,3,0,0,17
POA4511,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,3,0,13,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,0,19,0,0,0,0,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,9,6,28,0,27,23,97,65,88,80,39,7,420,0,0,0,0,3,5,0,4,0,15,0,0,0,0,0,0,0,0,0,0
POA4512,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,4,4,3,14,0,0,0,8,0,0,0,0,0,7,0,0,3,8,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,32,27,13,9,5,0,89,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,4,0,3,0,8,0,0,0,0,0,3,0,0,3,10,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,13,3,3,35,0,18,30,92,49,38,35,11,0,265,0,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,9,14,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,6,0,3,3,22,19,13,16,4,0,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4516,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,3,3,0,19,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,12,0,6,12,34,41,20,15,3,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,7,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,3,9,3,18,0,0,0,5,0,0,0,0,0,11,0,0,4,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,4,0,28,0,5,9,63,33,41,11,3,0,172,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0
POA4519,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,6,15,0,3,0,0,0,20,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,10,0,0,0,0,0,0,6,3,4,14,0,0,0,6,0,0,0,0,0,14,0,0,3,5,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,8,0,41,0,16,37,119,60,73,52,22,8,389,0,0,0,3,0,4,3,3,0,11,0,0,0,0,0,0,0,0,0,0
POA4520,0,0,0,0,0,3,0,0,0,4,0,3,3,3,0,0,3,0,0,9,0,0,0,14,0,7,0,3,0,22,0,0,0,3,0,0,0,0,0,13,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,3,7,0,0,35,0,0,0,3,3,3,8,0,3,17,0,0,5,0,3,0,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,10,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,5,10,11,3,0,51,0,20,17,75,106,78,26,8,3,329,0,0,0,3,3,3,3,0,0,19,0,0,0,0,0,3,0,0,0,4
POA4521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,0,0,29,0,3,3,41,22,19,13,3,0,108,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,13,0,0,0,0,0,5,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,3,0,18,0,6,15,44,34,52,21,7,0,173,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4551,0,0,0,0,0,3,3,8,0,20,0,5,0,11,8,4,3,0,0,33,3,32,9,118,24,10,17,12,4,226,0,5,9,26,3,0,9,3,0,55,0,0,0,8,0,0,4,0,0,16,0,0,0,3,0,0,0,0,0,3,4,22,6,36,26,11,19,18,13,151,0,4,0,8,12,5,28,25,13,99,0,7,5,22,19,3,3,0,3,65,0,9,4,10,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,3,3,18,17,11,3,3,0,70,0,0,0,3,0,10,11,9,0,34,0,0,0,3,7,7,8,0,0,17,0,0,0,7,0,3,3,4,3,25,0,6,21,67,0,0,0,0,0,93,0,6,9,22,27,41,66,60,31,256,26,207,216,705,478,436,385,171,61,2687,0,7,4,16,7,19,23,5,6,88,0,0,3,0,3,0,0,0,0,4
