POA_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
POA4173,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,10,..,4,0,4,0,4,..,16,0,14,0,14,..,6,0,6,0,6,..,0,0,0,0,0,..,27,0,26,0,26,..,7,0,7,0,7,..,33,0,33,0,33,..,4,0,8,0,8,..,73,0,78,0,78,..,31,3,31,0,34,..,5,0,5,0,5,..,12,4,19,0,19,..,0,3,0,0,0,..,21,8,36,0,38,..,82,22,101,0,105,..,522,75,599,7,600,..,7,0,7,180,189,3449,536,75,605,189,4248,6768,..,..,..,..,6768,..,13,0,13,0,13,..,11,0,12,0,12,..,0,0,0,0,0,..,41,14,53,0,53,..,49,19,64,0,64,..,6,0,8,0,8,..,95,28,121,0,121,..,15,0,17,0,17,..,14,0,14,0,14,..,25,0,21,0,21,..,28,0,28,0,24
POA4174,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,19,0,19,0,19,..,4,0,4,0,4,..,26,0,25,0,25,..,4,0,9,0,9,..,0,0,0,0,0,..,7,0,3,0,3,..,0,0,0,0,0,..,0,3,3,0,3,..,26,4,31,0,37,..,113,26,139,0,142,..,3,0,3,51,54,1017,116,26,137,53,1213,1998,..,..,..,..,1998,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,7,11,15,0,15,..,9,6,11,0,11,..,0,0,0,0,0,..,12,11,22,0,22,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,4,0,4,..,5,0,5,0,5
POA4178,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,18,3,19,0,19,..,3,0,3,0,3,..,20,0,19,0,19,..,3,0,11,0,11,..,3,0,3,0,3,..,46,0,46,0,46,..,4,0,4,0,4,..,103,4,105,0,107,..,12,0,12,0,15,..,170,4,176,3,180,..,70,7,79,0,79,..,3,0,3,0,3,..,30,6,43,0,43,..,0,0,0,0,0,..,41,16,61,0,61,..,206,29,234,10,243,..,1059,124,1187,12,1203,..,28,0,27,658,689,11090,1091,129,1216,677,12982,21695,..,..,..,..,21695,..,48,0,52,0,52,..,26,3,23,0,23,..,7,0,7,0,7,..,44,13,61,0,61,..,138,33,167,0,169,..,7,5,18,0,18,..,195,53,242,0,244,..,19,6,21,0,21,..,30,3,37,0,37,..,89,6,92,0,92,..,75,6,79,0,84
POA4179,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,9,3,12,0,12,..,11,3,17,0,17,..,3,0,3,0,3,..,3,0,3,0,3,..,18,0,18,0,18,..,10,0,10,0,10,..,35,0,35,0,38,..,4,0,4,0,4,..,68,0,68,0,72,..,42,3,53,0,53,..,6,0,6,0,6,..,17,4,21,0,21,..,3,0,3,0,3,..,12,3,19,0,19,..,103,8,113,0,117,..,566,63,632,7,639,..,21,0,22,393,413,8897,587,62,650,396,9947,17280,..,..,..,..,17280,..,32,0,32,0,32,..,44,5,51,0,51,..,3,0,3,0,3,..,29,18,44,0,44,..,44,8,54,0,54,..,12,0,14,0,14,..,79,30,105,0,105,..,8,0,8,0,8,..,31,0,31,0,31,..,58,3,63,0,63,..,54,0,54,0,54
POA4183,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,14,0,14,..,34,3,35,0,35,..,3,0,3,94,95,894,37,5,44,94,1023,1845,..,..,..,..,1845,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,9,..,3,0,3,0,3
POA4184,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,9,0,9,0,9,..,3,0,3,0,3,..,6,0,6,0,6,..,6,0,6,0,6,..,27,0,29,0,29,..,6,0,6,0,6,..,0,0,0,0,0,..,3,4,5,0,6,..,0,3,3,0,3,..,0,3,4,0,4,..,41,9,43,0,43,..,170,21,189,0,190,..,13,0,13,226,235,3012,184,21,203,222,3436,6090,..,..,..,..,6090,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,3,0,5,..,7,0,9,0,9,..,0,0,0,0,0,..,12,3,16,0,17,..,13,0,10,0,14,..,18,3,20,0,20,..,15,3,15,0,15,..,46,0,46,0,46
POA4205,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,6,0,6,0,6,..,5,0,5,0,5,..,10,0,13,0,13,..,0,0,0,0,0,..,13,0,15,0,15,..,0,0,0,0,0,..,16,0,16,0,16,..,5,0,5,0,5,..,39,0,44,0,44,..,19,3,20,0,20,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,41,8,52,0,51,..,208,68,274,8,287,..,12,0,15,170,189,2412,228,70,292,180,2882,4530,..,..,..,..,4530,..,7,0,7,0,7,..,7,3,11,0,11,..,0,0,0,0,0,..,25,29,49,0,50,..,27,26,53,0,55,..,0,0,0,0,3,..,53,55,105,3,110,..,3,0,0,0,0,..,15,3,15,0,19,..,3,0,4,0,4,..,18,0,24,0,24
POA4207,0,24,..,3,0,3,0,3,..,12,0,12,0,12,..,18,13,30,0,30,..,57,0,58,0,58,..,39,4,44,0,44,..,121,9,130,0,134,..,15,4,23,0,23,..,91,8,102,0,102,..,31,3,32,0,36,..,127,3,128,0,128,..,18,4,23,0,23,..,269,19,291,0,289,..,95,21,114,5,115,..,4,0,4,0,4,..,43,9,50,0,50,..,63,14,82,0,82,..,35,26,64,0,64,..,626,148,771,13,783,..,2095,344,2438,32,2468,..,80,13,89,1748,1839,23729,2171,356,2535,1781,28040,46906,..,..,..,..,46906,..,84,7,86,0,86,..,63,7,70,0,70,..,13,3,18,0,16,..,61,15,75,4,77,..,156,49,211,4,212,..,4,3,5,0,5,..,221,66,293,4,296,..,31,4,37,0,37,..,89,3,93,0,93,..,91,8,97,4,104,..,160,0,164,4,170
POA4208,0,18,..,3,3,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,14,0,14,..,24,3,26,0,26,..,14,0,14,0,14,..,10,0,12,0,12,..,3,0,3,0,3,..,13,0,13,0,13,..,10,0,10,0,10,..,3,0,5,0,5,..,26,0,29,0,29,..,25,0,25,0,25,..,4,0,4,0,4,..,12,0,12,0,12,..,8,0,8,0,8,..,3,0,3,0,3,..,150,30,179,5,186,..,616,79,692,6,697,..,16,3,18,535,549,8808,630,76,711,537,10052,17484,..,..,..,..,17484,..,120,0,124,0,124,..,18,3,19,0,19,..,0,0,0,0,0,..,18,6,25,0,29,..,76,21,97,0,97,..,9,4,10,0,10,..,105,30,134,0,139,..,27,3,29,0,29,..,36,0,35,0,35,..,41,0,39,0,39,..,73,0,71,0,69
POA4209,3,147,..,0,0,5,0,5,..,6,0,6,0,8,..,14,0,13,0,16,..,30,0,32,0,32,..,43,4,44,0,44,..,68,3,70,0,67,..,24,3,34,0,34,..,54,0,56,0,56,..,29,0,29,0,27,..,93,3,99,0,98,..,14,3,20,0,21,..,187,5,199,7,197,..,105,7,119,0,119,..,23,0,23,0,23,..,41,0,42,0,42,..,28,0,35,0,35,..,22,5,21,0,22,..,437,56,488,5,497,..,2044,249,2290,24,2321,..,64,0,70,1592,1658,21571,2114,249,2360,1614,25548,42303,..,..,..,..,42303,..,248,0,246,0,251,..,110,15,128,0,128,..,8,0,8,0,8,..,95,21,114,0,114,..,292,72,365,0,370,..,24,4,35,0,35,..,417,98,518,0,519,..,55,9,63,0,61,..,46,0,54,0,54,..,100,5,100,0,100,..,121,9,129,3,129
POA4210,0,38,..,3,0,3,0,3,..,5,0,5,0,5,..,8,0,8,0,8,..,18,0,16,0,16,..,25,4,26,0,26,..,5,0,6,0,6,..,15,0,12,0,12,..,18,3,22,0,22,..,10,0,10,0,10,..,24,0,24,0,24,..,8,0,8,0,8,..,59,3,59,0,59,..,35,0,39,0,39,..,3,0,3,0,3,..,18,0,23,0,23,..,0,3,4,0,4,..,4,3,8,0,9,..,139,18,158,0,157,..,753,75,826,3,836,..,22,0,22,603,621,8487,777,75,848,604,9943,16742,..,..,..,..,16742,..,101,0,101,0,101,..,27,0,31,0,31,..,0,0,0,0,0,..,36,7,41,0,41,..,117,35,150,0,150,..,3,3,4,0,4,..,152,46,200,0,200,..,40,0,38,0,38,..,23,0,23,0,23,..,35,0,35,0,35,..,66,3,68,0,68
POA4211,0,145,..,10,4,11,0,11,..,10,0,10,0,10,..,36,3,44,0,44,..,61,4,67,0,67,..,76,11,81,0,81,..,34,0,33,0,37,..,57,5,67,0,67,..,99,4,104,0,104,..,38,3,47,0,44,..,127,0,126,0,128,..,27,0,27,0,27,..,290,8,297,3,305,..,132,11,143,3,145,..,9,0,9,0,9,..,65,19,84,0,84,..,16,0,14,0,14,..,23,9,33,0,33,..,541,65,607,17,623,..,2888,398,3280,41,3320,..,93,0,96,1792,1886,25924,2979,401,3378,1827,31129,50999,..,..,..,..,50999,..,137,3,138,0,138,..,122,12,136,0,136,..,11,0,11,0,11,..,147,39,181,3,187,..,419,138,559,4,565,..,30,6,34,0,34,..,595,185,779,9,787,..,109,20,123,0,126,..,114,3,117,0,117,..,197,10,206,3,211,..,245,6,257,3,258
POA4212,0,58,..,5,0,5,0,5,..,10,0,7,0,7,..,22,3,24,0,24,..,14,3,13,0,16,..,44,4,52,3,53,..,8,0,11,0,11,..,21,3,22,0,23,..,12,0,12,0,13,..,22,0,25,0,25,..,35,0,35,0,35,..,13,0,13,0,13,..,84,3,87,0,86,..,52,9,58,0,58,..,12,0,12,0,12,..,18,0,20,0,22,..,4,0,6,0,6,..,32,4,34,0,34,..,175,22,199,0,199,..,1339,176,1517,14,1533,..,35,5,35,1008,1047,11833,1375,179,1553,1021,14409,23255,..,..,..,..,23255,..,181,0,184,0,184,..,49,3,54,0,54,..,0,0,0,0,0,..,75,13,93,0,91,..,328,109,439,0,441,..,16,4,22,0,22,..,426,126,550,3,558,..,32,3,30,0,30,..,70,0,69,0,73,..,103,3,108,0,107,..,134,0,134,0,136
POA4213,0,18,..,10,0,10,0,10,..,4,0,7,0,10,..,0,0,0,0,0,..,24,7,30,0,30,..,27,0,29,0,30,..,8,0,8,0,8,..,11,0,10,0,10,..,28,0,28,0,28,..,8,0,8,4,11,..,34,0,34,0,34,..,4,0,4,0,4,..,70,0,74,4,75,..,48,4,49,0,52,..,0,0,0,0,0,..,29,3,27,0,27,..,3,0,4,0,4,..,13,7,16,0,16,..,172,15,189,8,192,..,1030,110,1135,16,1151,..,34,7,38,864,897,12760,1063,111,1168,881,14813,25199,..,..,..,..,25199,..,149,0,149,0,149,..,23,3,25,0,25,..,0,0,0,0,0,..,56,12,64,0,64,..,147,43,186,6,191,..,15,3,22,0,22,..,218,51,273,6,276,..,22,0,25,0,25,..,58,0,58,0,58,..,103,3,108,0,108,..,150,3,156,3,157
POA4214,6,243,..,11,0,11,0,11,..,9,0,9,0,9,..,18,3,22,0,22,..,30,3,37,0,37,..,43,7,42,0,42,..,19,0,19,0,19,..,27,4,39,0,39,..,81,0,80,0,80,..,33,4,35,0,35,..,104,0,107,0,107,..,32,0,31,0,31,..,249,10,251,0,251,..,86,9,97,0,97,..,22,0,22,0,22,..,69,11,79,0,79,..,11,3,15,0,17,..,38,12,49,0,49,..,347,38,391,3,395,..,2727,446,3177,24,3202,..,44,3,48,1080,1126,14795,2772,452,3219,1099,19112,28983,..,..,..,..,28983,..,69,0,69,0,69,..,127,7,135,3,136,..,5,0,5,0,5,..,265,71,334,4,334,..,907,282,1186,7,1189,..,50,23,70,0,70,..,1214,374,1592,8,1599,..,102,20,118,0,121,..,56,0,52,0,59,..,132,12,147,0,147,..,169,3,180,3,180
POA4215,3,574,..,17,3,21,0,21,..,6,0,6,0,6,..,79,19,98,0,95,..,56,4,61,0,61,..,99,26,121,0,121,..,21,0,21,0,21,..,84,20,109,0,112,..,129,3,135,0,135,..,66,3,73,0,73,..,199,7,205,3,206,..,30,4,38,0,38,..,429,16,440,3,447,..,189,34,222,3,225,..,29,0,29,0,29,..,119,29,149,0,149,..,41,4,53,0,53,..,91,16,102,0,102,..,672,171,846,6,854,..,4780,1119,5903,37,5940,..,93,18,112,2208,2319,17741,4876,1138,6014,2243,26000,34400,..,..,..,..,34400,..,55,0,59,0,60,..,325,77,402,3,404,..,6,0,6,4,13,..,337,105,440,7,444,..,1454,419,1873,9,1883,..,99,28,129,0,127,..,1890,550,2445,13,2457,..,117,13,131,4,133,..,63,0,63,0,63,..,240,16,257,4,259,..,198,6,208,0,208
POA4216,0,69,..,6,0,5,0,5,..,17,0,15,0,17,..,40,3,41,0,41,..,36,3,39,0,39,..,71,13,80,0,85,..,15,0,15,0,15,..,31,5,34,0,33,..,53,0,57,0,56,..,26,0,31,0,32,..,85,3,91,0,92,..,15,0,16,0,16,..,181,7,186,3,190,..,110,13,126,3,123,..,0,0,3,0,3,..,57,11,63,0,63,..,17,4,22,0,22,..,31,7,38,0,38,..,304,41,338,3,346,..,1998,326,2321,21,2342,..,53,3,56,1323,1375,15983,2048,325,2373,1341,19698,30513,..,..,..,..,30513,..,81,0,82,0,82,..,116,16,130,0,130,..,0,0,0,0,0,..,121,52,168,0,168,..,454,147,596,9,604,..,44,19,64,0,60,..,617,207,825,11,838,..,47,10,58,0,57,..,73,0,73,0,73,..,144,13,156,0,158,..,159,4,162,0,167
POA4217,0,187,..,17,0,17,0,18,..,12,0,12,0,12,..,60,3,66,0,66,..,44,8,50,0,50,..,91,17,107,3,112,..,14,0,10,0,10,..,38,6,43,0,43,..,56,4,63,0,63,..,39,4,47,0,50,..,83,3,84,0,84,..,18,0,19,0,19,..,200,13,208,0,209,..,210,21,231,4,235,..,3,0,4,0,4,..,117,44,156,0,160,..,13,0,14,0,14,..,44,13,58,0,58,..,613,69,682,9,694,..,3816,766,4583,40,4627,..,58,10,63,2457,2521,13251,3871,779,4646,2500,20397,26717,..,..,..,..,26717,..,55,0,55,0,55,..,302,58,358,3,366,..,0,0,0,0,0,..,278,82,362,0,359,..,826,348,1167,9,1181,..,52,18,75,0,75,..,1155,448,1606,12,1611,..,103,15,119,0,118,..,72,3,70,0,70,..,220,11,228,6,235,..,205,0,206,0,206
POA4218,0,26,..,18,7,22,0,22,..,12,0,12,0,12,..,19,4,16,0,16,..,51,7,56,0,56,..,51,3,54,0,54,..,4,0,4,0,4,..,38,3,46,0,46,..,34,3,41,0,41,..,13,0,15,0,15,..,65,3,69,0,66,..,10,0,10,0,10,..,120,4,127,0,132,..,103,13,116,0,122,..,5,0,5,0,5,..,59,24,79,0,79,..,6,0,12,0,12,..,31,6,36,0,41,..,374,35,415,7,416,..,1989,343,2329,19,2350,..,49,4,50,1315,1366,12545,2034,343,2380,1341,16265,24831,..,..,..,..,24831,..,33,0,31,0,37,..,63,9,72,0,71,..,0,0,0,0,0,..,147,64,205,0,211,..,334,140,471,3,474,..,21,15,38,0,36,..,498,221,716,8,723,..,85,12,95,0,99,..,58,0,58,0,59,..,137,3,138,3,139,..,148,5,147,0,147
POA4220,0,17,..,5,3,8,0,8,..,20,0,20,0,20,..,3,0,4,0,4,..,33,3,36,0,36,..,18,0,21,0,21,..,3,0,3,0,3,..,13,4,23,0,23,..,35,0,35,3,32,..,11,0,11,0,11,..,32,0,32,0,32,..,7,0,7,0,7,..,82,0,82,3,81,..,111,10,123,0,123,..,0,0,0,0,0,..,35,13,47,0,47,..,9,0,9,0,9,..,12,5,16,0,16,..,325,28,353,0,351,..,1213,147,1364,7,1370,..,34,4,39,1050,1086,13883,1255,150,1404,1056,16343,26706,..,..,..,..,26706,..,36,0,36,0,36,..,12,3,20,0,20,..,3,0,3,0,3,..,63,28,90,0,95,..,96,17,115,0,116,..,6,0,7,0,7,..,159,45,209,4,212,..,52,3,57,0,57,..,54,0,54,0,54,..,124,6,129,5,131,..,139,6,143,3,152
POA4221,0,0,..,10,0,10,0,10,..,7,0,6,0,6,..,3,0,3,0,3,..,27,0,26,0,26,..,3,0,3,0,3,..,0,0,0,0,0,..,26,9,29,0,30,..,9,0,9,0,12,..,19,0,19,0,14,..,27,0,26,0,31,..,0,0,3,0,3,..,60,3,57,4,60,..,56,4,66,0,64,..,0,0,0,0,0,..,33,5,39,0,39,..,3,0,3,0,3,..,3,0,10,0,10,..,127,19,148,4,153,..,713,80,802,20,817,..,35,3,38,795,835,12151,753,92,839,807,13800,23760,..,..,..,..,23760,..,41,0,41,0,41,..,11,0,11,0,11,..,12,0,12,0,12,..,34,7,46,0,46,..,40,18,56,0,56,..,0,0,3,0,3,..,75,28,104,0,104,..,17,0,17,0,17,..,37,3,40,0,40,..,75,6,80,0,80,..,88,3,94,3,94
POA4222,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
POA4223,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,4,0,4,0,4,..,9,3,13,0,13,..,5,0,5,0,5,..,36,3,35,0,35,..,12,3,15,0,15,..,0,0,0,0,0,..,11,4,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,73,6,79,0,79,..,323,26,355,3,352,..,18,0,23,329,345,6485,349,25,374,327,7182,12570,..,..,..,..,12570,..,12,0,15,0,15,..,4,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,3,..,16,3,19,0,19,..,0,0,0,0,0,..,24,3,28,0,29,..,7,0,13,0,13,..,30,0,30,0,30,..,42,6,42,0,42,..,56,0,57,0,57
POA4224,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,6,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,8,0,6,0,6,..,3,0,3,0,3,..,26,0,25,0,25,..,7,0,14,0,14,..,0,0,0,0,0,..,8,4,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,56,5,56,3,58,..,202,25,226,3,234,..,8,0,7,296,308,2879,213,22,235,304,3421,5584,..,..,..,..,5584,..,3,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,6,0,6,0,4,..,21,7,26,0,26,..,0,0,0,0,0,..,24,7,32,0,37,..,3,0,3,0,3,..,6,0,6,0,6,..,37,0,37,0,37,..,12,0,11,0,11
POA4225,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,4,..,4,0,4,0,4,..,6,0,6,0,6,..,3,0,0,0,0,..,0,0,3,0,3,..,14,0,14,0,14,..,3,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,25,0,25,0,25,..,15,3,16,0,16,..,0,0,0,0,0,..,4,4,13,0,13,..,3,0,3,0,3,..,6,0,5,0,5,..,97,8,104,0,106,..,280,27,307,7,312,..,10,0,10,478,485,3055,286,27,313,481,3851,6174,..,..,..,..,6174,..,8,0,8,0,8,..,0,0,0,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,32,0,31,0,31,..,0,0,0,0,0,..,35,0,38,0,38,..,3,0,3,0,3,..,8,0,8,0,8,..,32,3,32,0,32,..,25,0,25,0,25
