POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA4727,36,21,6,0,61,20,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,34,28,6,0,65,25,0,96
POA4728,19,18,9,0,53,22,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,19,19,9,0,49,24,0,75
POA4730,306,306,105,13,727,306,31,1068,8,0,0,0,10,32,3,36,0,0,0,0,0,0,0,4,8,0,0,0,9,32,3,41,3,3,3,3,14,35,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,14,35,10,56,11,0,0,0,13,15,0,23,0,0,0,0,0,3,0,6,3,0,0,0,3,0,0,5,0,0,0,0,0,5,0,5,16,0,0,0,16,23,0,39,9,0,0,0,9,0,0,11,344,314,109,15,777,389,48,1212
POA4731,25,17,3,0,48,19,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,26,17,3,0,56,29,0,80
POA4732,12,12,8,0,34,16,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,8,0,34,18,0,54
POA4733,19,19,0,0,43,10,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,3,0,0,0,24,20,0,0,51,16,3,70
POA4735,105,70,30,5,212,119,8,345,0,0,0,0,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,0,0,17,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,22,3,0,0,0,3,21,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,3,6,0,0,0,7,25,0,29,0,3,0,0,3,3,0,7,115,79,33,5,231,170,7,409
POA4736,8,11,4,0,25,10,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,14,11,4,0,26,25,0,49
POA4737,891,830,286,29,2031,478,59,2576,9,7,6,0,19,12,0,38,3,0,0,0,3,7,0,3,10,7,6,0,27,19,0,49,26,4,23,0,48,70,7,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,23,0,52,70,7,126,10,0,0,0,13,28,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,11,25,0,42,3,0,0,0,3,3,0,5,939,840,314,29,2126,601,68,2795
POA4738,132,127,30,3,287,92,8,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,3,0,0,0,0,0,0,0,0,0,3,0,0,5,10,0,20,0,0,0,0,0,0,0,0,135,131,30,3,292,101,13,405
POA4739,39,39,6,0,86,49,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,0,0,0,0,0,42,43,6,0,84,53,0,147
POA4740,7175,8360,2701,252,18482,4303,716,23506,379,222,220,22,846,1253,87,2193,186,121,147,14,474,481,83,1032,570,344,370,36,1315,1738,171,3221,184,125,134,10,454,743,57,1253,14,4,6,0,19,21,3,46,117,32,11,3,165,112,25,295,0,0,0,0,0,0,0,0,316,162,150,17,640,875,83,1599,60,11,11,0,77,141,3,221,15,5,3,0,20,41,3,63,9,6,3,0,22,6,0,33,6,0,3,0,8,3,0,12,90,20,20,0,135,191,4,327,28,18,12,0,54,95,3,153,8174,8901,3254,306,20633,7202,978,28809
POA4741,779,775,173,17,1745,469,46,2260,0,9,0,0,12,5,0,16,0,0,0,0,0,0,0,0,0,9,0,0,12,5,0,16,3,0,0,0,3,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,6,0,0,0,8,23,0,40,0,0,0,0,0,4,0,7,0,3,0,0,4,17,0,20,3,3,0,0,3,3,0,8,8,12,4,0,24,44,3,71,5,9,3,0,14,5,0,28,802,797,185,17,1799,535,50,2382
POA4742,86,85,21,3,198,70,9,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,8,3,0,0,0,3,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,9,10,0,16,0,0,0,0,0,3,0,3,97,84,21,3,204,91,13,301
POA4743,34,87,10,0,132,15,10,150,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,34,87,10,0,135,37,10,175
POA4744,461,1082,182,12,1733,316,48,2106,18,17,11,0,46,38,6,92,56,25,11,0,89,82,11,185,80,37,26,0,135,122,20,280,41,29,12,0,76,58,14,145,3,0,3,0,5,6,0,14,3,0,0,0,3,7,0,6,0,0,0,0,0,0,0,0,46,29,14,0,89,68,9,172,3,0,0,0,3,8,0,14,3,0,0,0,3,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,0,13,17,0,31,0,0,0,0,0,4,0,4,586,1147,223,12,1969,530,85,2590
POA4745,190,307,60,0,563,163,14,739,0,0,0,0,0,4,3,9,3,0,0,0,0,6,3,15,6,0,0,0,5,13,3,22,9,0,0,0,12,28,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,12,28,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,5,201,313,70,0,583,204,23,812
POA4746,108,254,32,0,394,55,8,461,7,4,7,0,14,21,0,34,3,0,0,0,7,3,0,6,8,4,4,0,25,22,0,39,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,8,0,0,7,6,0,15,117,264,35,0,427,85,8,519
POA4750,475,742,220,11,1447,244,50,1737,8,3,15,0,28,32,0,58,10,0,3,0,15,10,5,34,21,3,16,0,40,47,3,93,5,5,9,0,18,25,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,9,0,18,25,3,49,3,0,0,0,3,8,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,12,0,20,0,6,4,0,10,27,0,33,511,759,244,11,1526,349,58,1930
POA4751,522,567,126,12,1225,201,36,1462,7,4,3,0,11,17,0,28,0,0,0,0,0,0,0,0,7,4,3,0,9,17,3,25,8,4,3,0,15,23,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,15,23,0,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,3,3,0,4,539,576,140,12,1259,239,37,1534
POA4753,365,644,112,10,1130,159,14,1306,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,646,110,10,1135,173,14,1319
POA4754,221,259,67,3,556,115,16,686,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,5,0,0,0,8,9,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,9,0,17,0,0,0,0,0,6,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,15,0,0,0,0,0,4,0,10,231,261,72,3,567,144,15,733
POA4756,73,53,33,0,161,70,3,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,4,0,5,0,0,0,0,0,0,0,0,79,53,33,0,165,75,3,243
POA4757,49,23,12,0,89,26,5,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,4,56,23,10,0,94,27,5,122
POA4798,81,68,13,4,167,67,5,240,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,85,67,18,4,177,67,5,252
POA4799,111,88,37,0,233,87,6,325,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,0,0,7,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,3,0,0,0,3,13,0,13,0,0,0,0,0,8,0,7,14,3,0,0,17,9,0,25,0,0,0,0,0,0,0,0,20,3,3,0,21,27,0,49,0,0,0,0,0,0,0,0,133,94,39,0,263,117,8,389
POA4800,977,1026,283,16,2302,589,74,2970,19,9,11,0,35,50,3,87,3,0,0,0,8,21,3,28,18,10,11,0,40,68,5,114,20,6,16,3,44,79,4,127,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,16,3,42,84,4,135,3,0,0,0,8,15,0,22,0,0,0,0,0,3,0,3,0,3,0,0,5,0,0,8,3,0,0,0,3,3,0,5,10,3,0,0,15,23,3,41,8,9,3,0,16,27,0,48,1035,1052,307,22,2413,800,91,3303
POA4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,684,694,203,10,1593,312,136,2036,42,23,12,0,78,39,12,130,94,50,59,9,203,147,50,405,136,70,73,6,278,190,63,538,67,40,56,6,172,182,18,376,39,8,10,0,58,69,11,143,9,0,0,0,12,12,4,27,0,0,0,0,0,0,0,3,121,46,71,9,245,262,37,549,17,0,0,0,22,30,0,54,10,0,0,0,8,15,0,27,3,0,0,0,5,3,0,4,3,0,0,0,0,6,0,12,37,3,3,0,38,48,0,94,38,3,3,0,52,33,10,88,1017,815,351,30,2210,844,249,3300
POA4803,5,6,0,0,11,3,0,21,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,21,8,0,0,31,47,4,85,0,0,0,0,0,0,0,0,3,4,0,0,11,0,3,15,0,0,0,0,0,0,0,0,25,13,0,0,41,43,12,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,13,0,21,33,21,0,0,63,70,11,149
POA4804,199,161,45,3,413,203,4,619,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,12,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,3,0,0,4,3,0,11,207,162,45,3,422,217,5,646
POA4805,1074,914,351,27,2365,774,125,3261,27,14,16,3,50,131,9,191,8,6,4,0,20,27,5,59,34,22,14,3,76,154,16,250,26,12,16,3,64,109,25,196,3,0,3,0,4,9,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,12,17,3,72,117,25,216,36,3,3,0,44,58,4,106,8,0,0,0,8,6,0,11,0,0,0,0,0,5,0,5,3,0,0,0,5,4,0,13,46,5,3,0,58,66,3,129,3,3,8,0,12,17,0,29,1194,957,393,36,2580,1133,168,3884
POA4806,476,385,132,18,1009,313,32,1358,0,3,3,0,6,6,0,7,0,0,0,0,0,0,0,0,0,4,3,0,9,5,0,14,3,3,7,0,14,28,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,14,28,0,41,14,0,0,0,14,21,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,16,0,0,0,18,25,0,43,0,0,3,0,3,0,0,6,492,400,146,18,1045,374,38,1459
POA4807,1153,1154,346,33,2688,841,84,3617,5,3,0,0,8,11,0,24,0,0,4,0,4,9,0,11,5,3,3,0,15,22,0,33,60,21,49,3,143,315,16,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,21,49,3,142,320,16,472,10,0,0,0,18,31,3,45,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,9,5,3,0,0,15,0,0,13,22,5,0,0,35,40,3,77,0,3,0,0,8,33,0,39,1252,1194,403,34,2886,1253,103,4236
POA4808,149,126,29,7,304,105,9,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,4,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,151,127,32,7,314,107,9,428
POA4809,126,105,22,3,251,109,12,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,10,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,5,11,0,12,0,0,0,0,0,0,0,3,126,110,22,3,253,117,12,388
POA4810,1259,1250,375,40,2919,1003,236,4155,91,41,77,11,222,455,43,717,209,77,101,12,394,543,81,1024,301,116,177,22,619,1000,124,1744,126,52,77,9,258,418,69,742,184,48,69,10,308,379,77,767,442,139,80,25,686,573,167,1425,0,0,0,0,0,0,0,3,747,235,227,44,1253,1371,312,2935,11,0,0,0,9,22,3,31,24,4,3,0,29,34,0,65,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,12,36,3,3,0,44,60,4,110,15,10,0,0,25,21,6,58,2356,1616,781,110,4856,3460,675,8987
POA4811,1008,1371,464,49,2893,644,177,3717,38,10,47,3,95,114,9,219,11,0,0,0,12,30,3,48,47,12,44,3,107,150,17,269,28,8,12,0,43,80,14,140,50,13,21,3,88,98,30,214,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,81,24,25,3,134,185,45,368,21,0,3,0,19,22,0,46,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,10,0,0,0,0,0,0,0,0,22,0,5,0,29,32,0,59,3,0,0,0,7,6,0,15,1160,1404,549,55,3165,1017,238,4419
POA4812,1287,1470,648,76,3475,1095,186,4763,170,62,124,32,384,775,55,1214,137,87,142,20,384,444,60,892,306,154,263,45,772,1213,119,2106,70,46,104,3,221,410,36,667,21,12,18,3,46,57,13,114,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,88,52,119,6,272,466,42,781,4,0,3,0,11,16,3,31,3,0,0,0,6,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,9,10,4,7,0,19,21,3,44,6,3,0,0,10,18,0,26,1701,1686,1029,126,4544,2816,355,7713
POA4814,3710,4638,1809,178,10335,2141,819,13294,150,68,99,12,321,603,36,960,72,45,53,14,187,171,66,422,227,111,155,20,512,768,103,1381,32,4,14,3,58,129,9,196,62,15,7,5,90,91,42,222,3,0,0,0,5,10,3,16,0,0,0,0,0,0,0,3,93,19,23,14,154,228,56,433,3,0,0,0,3,0,0,3,0,0,6,0,5,3,0,9,0,0,0,0,0,0,0,3,3,3,3,0,8,0,0,8,7,6,10,0,21,6,0,27,5,3,5,0,8,8,0,21,4037,4780,2002,211,11029,3148,980,15158
POA4815,1842,2229,1130,76,5279,1144,206,6624,31,10,30,3,71,110,12,189,10,3,12,7,30,25,6,65,43,13,42,11,106,136,18,259,8,11,29,4,52,35,8,89,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,29,4,57,37,8,99,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,5,0,10,3,0,12,1902,2257,1198,86,5445,1324,235,7001
POA4816,954,789,311,35,2087,601,75,2768,20,16,8,5,44,28,0,78,5,5,3,0,11,7,0,22,23,17,7,6,57,40,0,100,10,3,4,3,24,17,3,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,24,15,3,42,33,4,3,0,37,61,0,102,0,0,0,0,3,5,0,6,12,10,3,0,21,15,0,33,0,0,0,0,0,0,0,3,44,13,3,4,61,78,3,145,12,14,8,0,34,8,3,52,1044,840,331,45,2265,752,82,3097
POA4817,2606,3744,1237,101,7684,1295,265,9251,92,47,86,9,235,297,32,562,37,25,37,5,105,79,9,197,129,70,121,13,344,371,41,758,7,4,5,0,17,30,3,47,7,0,0,0,7,11,3,21,0,0,4,0,4,4,0,6,3,0,0,0,3,3,0,8,20,4,6,3,29,51,9,87,19,0,0,0,17,18,0,40,0,0,0,0,0,0,0,5,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,3,21,5,0,0,23,26,3,49,8,8,0,0,16,4,0,22,2786,3833,1363,117,8093,1754,319,10164
POA4818,2681,3548,1074,71,7381,1129,309,8818,41,21,30,3,96,76,17,188,10,5,6,0,27,10,0,38,53,31,37,4,121,83,15,227,5,3,0,3,14,5,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,3,9,5,3,15,53,9,3,0,58,87,4,152,3,0,0,0,3,6,3,14,3,0,0,0,4,3,0,4,3,0,0,0,3,0,0,3,57,4,8,0,67,94,5,168,13,5,4,0,31,12,3,42,2812,3595,1120,82,7608,1323,339,9274
